Movie_ID,Title,Year,Genre
35346,Ankahee,2006,"Drama, Romance, Crime"
35347,Anthony Kaun Hai?,2006,"Comedy, Thriller"
35348,Apna Sapna Money Money,2006,Comedy
35349,Aryan: Unbreakable,2006,"Action, Sports, Romance"
35350,Baabul,2006,"Drama, Romance, Family, Social"
35351,Banaras,2006,"Drama, Social"
35352,Bas Ek Pal,2006,
35353,Being Cyrus,2006,"Drama, Comedy"
35354,Bhagam Bhag,2006,"Comedy, Musical"
35355,Bhoot Unkle,2006,Comedy
35356,Chand Ke Paar Chalo,2006,
35357,Chingaari,2006,"Drama, Social"
35358,Chup Chup Ke,2006,"Comedy, Romance"
35359,Corporate,2006,"Drama, Thriller, Business"
35360,Darna Zaroori Hai,2006,Horror
35361,Darwaaza Bandh Rakho,2006,"Comedy, Crime"
35362,Deadline: Sirf 24 Ghante,2006,
35363,Devaki,2006,Drama
35364,Dharti Kahe Pukar Ke,2006,Drama
35365,Dhoom 2,2006,"Thriller, Action, Romance, Musical"
35366,Dil Diya Hai,2006,Thriller
35367,Don,2006,"Thriller, Action, Drama"
35368,Dor,2006,"Drama, Social"
35369,Dulha Babu,2006,
35370,Eight: The Power of Shani,2006,
35371,Ek Main Ek Tum,2006,
35372,Family,2006,"Drama, Thriller"
35373,Fanaa,2006,"Drama, Romance, Thriller, Musical"
35374,Fight Club � Members Only,2006,"Action, Thriller"
35375,Gangster,2006,"Drama, Romance, Thriller, Musical"
35376,Golmaal: Fun Unlimited,2006,Comedy
35377,Haseena,2006,"Thriller, Comedy"
35378,Holiday,2006,Romance
35379,Humko Deewana Kar Gaye,2006,"Romance, Drama, Musical"
35380,Humko Tumse Pyaar Hai,2006,"Drama, Romance"
35381,Iqraar by Chance,2006,"Action, Drama"
35382,I See You,2006,"Drama, Romance, Social"
35383,Jaane Hoga Kya,2006,"Supensene, Thriller, Sci-fi"
35384,Jaadu Sa Chal Gaya,2006,
35385,Jaana - Let's Fall In Love,2006,
35386,Jaan-E-Mann,2006,"Drama, Romance, Musical, Comedy"
35387,Jawani Diwani,2006,"Comedy, Adult"
35388,Jigyaasa,2006,"Social, Adult"
35389,Kabul Express,2006,"Drama, Thriller, War"
35390,Kabhi Alvida Naa Kehna,2006,"Drama, Romance, Musical, Comedy, Family, Social"
35391,Khosla Ka Ghosla,2006,Comedy
35392,Krishna,2006,
35393,Krrish,2006,"Superhero, Action, Fantasy, Romance, Musical"
35394,Kudiyon Ka Hai Zamana,2006,Comedy
35395,Lady Chatterjee - Sawan Dutta,2006,
35396,Lage Raho Munna Bhai,2006,"Comedy, Social, Musical"
35397,Love Ke Chakkar Mein,2006,"Romance, Comedy"
35398,Madhubaala,2006,
35399,Malamaal Weekly,2006,Comedy
35400,Mere Jeevan Saathi,2006,"Drama, Romance"
35401,Meri Jung,2006,
35402,Mirza Sahiba,2006,
35403,Mobile Phone,2006,
35404,Mr 100% - The Real Player,2006,
35405,Naksha,2006,"Thriller, Fantasy"
35406,Omkara,2006,"Drama, Social, Action"
35407,Phir Hera Pheri,2006,Comedy
35408,Prateeksha,2006,
35409,Pyaar Ke Side Effects,2006,"Comedy, Romance"
35410,Pyare Mohan,2006,Comedy
35411,Rafta Rafta,2006,
35412,Rang De Basanti,2006,"Drama, Patriotic, Social"
35413,Rehguzar - The Road to Destiny,2006,
35414,Rocky,2006,"Action, Romance"
35415,Saawan... The Love Season,2006,"Drama, Romance"
35416,Sacred Evil � A True Story,2006,"Horror, Thriller"
35417,Salaam Bacche,2006,
35418,Sandwich,2006,Comedy
35419,Sarhad Paar,2006,Drama
35420,Shaadi Karke Phas Gaya Yaar,2006,"Drama, Romance"
35421,Shaadi Se Pehle,2006,"Comedy, Romance"
35423,Shiva,2006,
35424,Souten: The Other Woman,2006,Drama
35425,Strings - Bound By Faith,2006,
35426,Sun Zara,2006,
35427,Tathastu,2006,"Drama, Family"
35428,Taxi No. 9211,2006,"Social, Thriller"
35429,Teesri Aankh: The Hidden Camera,2006,"Action, Thriller"
35430,The Killer,2006,
35431,The Real Dream Girls,2006,B-grade
35432,Tom Dick And Harry,2006,Comedy
35433,Umar,2006,
35434,Umrao Jaan,2006,"Drama, Romance, Social, Historical"
35435,Unns...Means Love,2006,
35436,Utthaan,2006,
35437,Vivah,2006,"Romance, Drama"
35438,Waris Shah: Ishq Daa Waaris,2006,
35439,Woh Lamhe...,2006,"Drama, Romance, Social"
35440,Yun Hota Toh Kya Hota,2006,Drama
35441,Zinda,2006,Thriller
35442,Zindaggi Rocks,2006,Drama
35443,1971,2007,"War
"
35444,50 Lakh,2007,"
"
35445,68 Pages,2007,"
"
35446,Aag,2007,"Action, Thriller
"
35447,Aaja Nachle,2007,"Musical
"
35448,Aap Kaa Surroor,2007,"Drama, Thriller, Romance
"
35449,Aggar,2007,"Drama, Thriller
"
35450,Anjaam,2007,"Thriller
"
35451,Anwar,2007,"Drama
"
35452,Apna Asmaan,2007,"
"
35453,Apne,2007,"Family, Drama, Sports
"
35454,Aur Pappu Paas Ho Gaya,2007,"
"
35455,Awarapan,2007,"Action, Drama
"
35456,Bal Ganesh,2007,"Mythological
"
35457,Benaam,2007,"Action
"
35458,Bheja Fry,2007,"Comedy
"
35459,Bhool Bhulaiyaa,2007,"Mystery, Thriller, Comedy
"
35460,Bhram,2007,"Thriller
"
35461,Big Brother,2007,"Action, Drama, Romance, Crime
"
35462,Black Friday,2007,"Crime Fiction, Drama, Historical
"
35463,Blood Brothers,2007,"Short Film
"
35464,The Blue Umbrella,2007,"
"
35465,Bombay to Goa ,2007,"Comedy
"
35466,Buddha Mar Gaya,2007,"Comedy
"
35467,Cash,2007,"Thriller
"
35468,Chak De! India,2007,"Sports
"
35469,Chanchal,2007,"Drama, Musical
"
35470,Cheeni Kum,2007,"Romance, Comedy, Drama
"
35471,Chhodon Naa Yaar,2007,"Horror
"
35472,Chooriyan,2007,"Family, Drama
"
35473,Cocktail: The Deadly Combination,2007,"Thriller
"
35474,Darling,2007,"Thriller, Horror, Romance, Mystery
"
35475,Delhii Heights,2007,"
"
35476,Dhamaal,2007,"Comedy
"
35477,Goal,2007,"Sports
"
35478,Dharm,2007,"
"
35479,Dhokha,2007,"
"
35480,Dhol,2007,"Comedy
"
35481,Dil Dosti Etc,2007,"
"
35482,Don't Stop Dreaming,2007,"Drama
"
35483,Dus Kahaniyaan,2007,"Drama
"
35484,Ek Chalis Ki Last Local,2007,"
"
35485,Eklavya: The Royal Guard,2007,"Drama
"
35486,Familywala,2007,"
"
35487,Fool & Final,2007,"Action, Comedy, Romance, Musical
"
35488,"Gandhi, My Father",2007,"Drama
"
35489,Gangotri,2007,"Drama
"
35490,Gauri: The Unborn,2007,"Horror
"
35491,Go,2007,"
"
35492,"Good Boy, Bad Boy",2007,"Comedy
"
35493,Guru,2007,"Drama, Romance
"
35494,Har Pal,2007,"Romance
"
35495,Hastey Hastey,2007,"Comedy
"
35496,Hattrick,2007,"Comedy
"
35497,Heyy Babyy,2007,"Comedy, Drama, Romance
"
35498,Honeymoon Travels Pvt. Ltd.,2007,"Comedy, Drama, Romance
"
35499,Jab We Met,2007,"Romance, comedy
"
35500,Jahan Jaaeyega Hamen Paaeyega,2007,"Comedy
"
35501,Jhoom Barabar Jhoom,2007,"Romance, Comedy
"
35502,Johnny Gaddaar,2007,"Thriller
"
35503,Just Married,2007,"Drama, Romance, Social, Comedy
"
35504,Kaafila,2007,"Action, Patriotic
"
35505,Khoya Khoya Chand,2007,"Romance, Drama
"
35506,Kya Love Story Hai,2007,"Romance
"
35507,Laaga Chunari Mein Daag,2007,"Drama
"
35508,Life in a... Metro,2007,"Drama
"
35509,Life Mein Kabhie Kabhiee,2007,"Thriller
"
35510,Loins of Punjab Presents,2007,"Musical, Drama
"
35511,Manorama Six Feet Under,2007,"Thriller
"
35512,Marigold,2007,"Romance |
"
35513,MP3: Mera Pehla Pehla Pyaar,2007,"Romance
"
35514,Mumbai Salsa,2007,"
"
35515,My Bollywood Bride,2007,"Romance
"
35516,Namastey London,2007,"Romance, Comedy, Drama, Social
"
35517,The Namesake,2007,"Drama
"
35518,Nanhe Jaisalmer,2007,"Drama
"
35519,Naqaab,2007,"Thriller
"
35520,Nehlle Pe Dehlla,2007,"Comedy
"
35521,Nishabd,2007,"Drama
"
35522,No Smoking,2007,"Drama, Thriller
"
35523,Oh My Anand,2007,"Comedy
"
35524,Om Shanti Om,2007,"Action, Romance, Comedy, Drama
"
35525,Partner,2007,"Comedy, Romance
"
35526,Raqeeb,2007,"Romance
"
35527,Red: The Dark Side,2007,"Thriller
"
35528,Red Swastik,2007,"Thriller
"
35529,Risk,2007,"Action, Drama
"
35530,Salaam-e-Ishq: A Tribute to Love,2007,"Romance
"
35531,Saawariya,2007,"Drama, romance
"
35533,Sambar Salsa,2007,"
"
35534,Say Salaam India,2007,"Cricket
"
35535,Shakalaka Boom Boom,2007,"Drama, social, musical, romance
"
35536,Shootout at Lokhandwala,2007,"Action, crime, drama
"
35537,Showbiz,2007,"
"
35538,Speed,2007,"Thriller
"
35539,Strangers,2007,"
"
35540,Sunglass,2007,"
"
35541,Swami,2007,"Drama
"
35542,Ta Ra Rum Pum,2007,"Romance, drama, social
"
35543,Taare Zameen Par,2007,"Drama
"
35544,Traffic Signal,2007,"Drama
"
35545,The Train,2007,"
"
35546,Victoria No. 203,2007,"Comedy
"
35547,Welcome,2007,"Comedy
"
35548,Yatra,2007,"
"
35549,Zamaanat,2007,"Drama
"
35560,Humne Jeena Seekh Liya,2008,Comedy
35561,Rama Rama Kya Hai Dramaa?,2008,Comedy
35562,Halla Bol,2008,Social
35563,Bombay to Bangkok,2008,"Comedy, Drama, Romance"
35564,Tulsi,2008,
35565,Sunday,2008,"Action, Comedy"
35566,Superstar,2008,Drama
35567,Jodhaa Akbar,2008,"History, Romance"
35568,Black & White,2008,"Social, Drama, History"
35569,Race,2008,"Crime, Thriller"
35570,One Two Three,2008,"Comedy, Drama"
35571,Shaurya,2008,Drama
35572,Krazzy 4,2008,Comedy
35573,U Me Aur Hum,2008,Romance
35574,Pehli Nazar Ka Pyaar,2008,Romance
35575,Sirf,2008,"Drama, Romance"
35576,Tashan,2008,"action, Romance"
35577,Mr. Black Mr. White,2008,Comedy
35578,Anamika,2008,Thriller
35579,Jimmy,2008,"Drama, action, Crime, Thriller, Romance"
35580,Bhoothnath,2008,"Comedy, Drama, Fantasy"
35581,Jannat,2008,"Drama, Romance"
35582,Don Muthu Swami,2008,Comedy
35583,Ghatothkach,2008,Fantasy
35584,Woodstock Villa,2008,Thriller
35585,Aamir,2008,"Drama, Thriller"
35586,Sarkar Raj,2008,"action, Crime, Drama, Thriller"
35587,Mere Baap Pehle Aap,2008,Comedy
35588,Summer 2007,2008,
35589,De Taali,2008,"Comedy, Romance"
35590,Haal-e-Dil,2008,"Drama, Romance"
35591,Thoda Pyaar Thoda Magic,2008,"Drama, Romance, Fantasy"
35592,Thodi Life Thoda Magic,2008,Drama
35593,Via Darjeeling,2008,"Drama, Mystery, Thriller"
35594,Jaane Tu... Ya Jaane Na,2008,Romance
35595,Love Story 2050,2008,"Drama, Musical, Romance"
35596,Mehbooba,2008,Romance
35597,Kismat Konnection,2008,"Comedy, Drama, Romance"
35598,Contract,2008,"Thriler, Spy"
35599,Mission Istaanbul,2008,Adventure
35600,Money Hai Toh Honey Hai,2008,"Comedy, Drama, Romance"
35601,Ugly Aur Pagli,2008,Comedy
35602,Good Luck!,2008,
35603,Singh Is Kinng,2008,"action, Comedy, Crime, Romance"
35604,Bachna Ae Haseeno,2008,"Comedy, Drama, Romance"
35605,God Tussi Great Ho,2008,"Comedy, Romance"
35606,Phoonk,2008,Horror
35607,Mumbai Meri Jaan,2008,
35608,Maan Gaye Mughal-e-Azam,2008,Comedy
35609,Rock On!!,2008,"Drama, Romance, Musical"
35610,C Kkompany,2008,Comedy
35611,Chamku,2008,"Musical, Romance, Thriller"
35612,Mukhbiir,2008,Thriller
35613,A Wednesday!,2008,"Drama, Thriller"
35614,Tahaan,2008,"Adventure, Drama"
35615,1920,2008,"Horror, Mystery, Romance, Thriller"
35616,The Last Lear,2008,"Biography, Drama"
35617,Welcome to Sajjanpur,2008,"Comedy, Drama"
35618,Saas Bahu Aur Sensex,2008,Comedy
35619,Hari Puttar: A Comedy of Terrors,2008,Comedy
35620,Kidnap,2008,"Crime, Thriller"
35621,Drona,2008,"Superhero, action, Adventure, Fantasy"
35622,Hello,2008,"Drama, Romance"
35623,Karzzzz,2008,"action, Romance"
35624,Heroes,2008,Drama
35625,Roadside Romeo,2008,"Animation, Family, Romance"
35626,Golmaal Returns,2008,Comedy
35627,Fashion,2008,"Drama, Romance"
35628,EMI - Liya Hai Toh Chukana Parega,2008,"Comedy, Social"
35629,Ek Vivaah... Aisa Bhi,2008,Drama
35630,Dostana,2008,Comedy
35631,Dasvidaniya,2008,"Comedy, Drama, Musical, Romance"
35632,Deshdrohi,2008,Politics
35633,Yuvvraaj,2008,"Musical, Drama, Romance, Family"
35634,Gumnaam � The Mystery,2008,"Thriller, Mystery"
35635,Oye Lucky! Lucky Oye!,2008,"Comedy, Drama"
35636,Sorry Bhai!,2008,Romance
35637,Maharathi,2008,Thriller
35638,Dil Kabaddi,2008,"Comedy, Romance"
35639,Meerabai Not Out,2008,Drama
35640,"Oh, My God",2008,Comedy
35641,Rab Ne Bana Di Jodi,2008,Romance
35642,Wafaa,2008,"Romance, Drama, Romance"
35643,Ghajini,2008,"action, Drama, Mystery, Romance, Thriller"
35644,Jumbo,2008,Animation
35655,Chandni Chowk to China,2009,"Action, Comedy"
35656,Aasma: The Sky Is the Limit,2009,Drama
35657,Raaz: The Mystery Continues,2009,Horror
35658,Luck by Chance,2009,Drama
35659,Victory,2009,Sports
35660,Dev.D,2009,Romance
35661,Chal Chala Chal,2009,Comedy
35662,Mere Khwabon Mein Jo Aaye,2009,"Drama, Fantasy, Musical"
35663,Billu,2009,Drama
35664,The Stoneman Murders,2009,"Crime, Drama, Mystery"
35665,Delhi-6,2009,"Romance, Drama"
35666,Kisse Pyaar Karoon,2009,Romance
35667,"13B
",2009,Horror
35668,"Dhoondte Reh Jaaoge
",2009,Comedy
35669,"Karma Aur Holi
",2009,Drama
35670,"Jai Veeru
",2009,Action Comedy
35671,"Little Zizou
",2009,Comedy
35672,"Gulaal
",2009,Drama
35673,"Aloo Chaat
",2009,Romantic Comedy
35674,"Barah Aana
",2009,Drama
35675,"Firaaq
",2009,Political
35676,"Lottery
",2009,Comedy
35677,"Straight
",2009,Romantic Comedy
35678,"Aa Dekhen Zara
",2009,"Action, Thriller"
35679,"99
",2009,Comedy
35680,"Ek: The Power of One
",2009,Action Thriller
35681,8 x 10 Tasveer,2009,Thriller
35682,Ek Se Bure Do,2009,Comedy
35683,Pal Pal Dil Ke Saath,2009,Drama
35684,Coffee House,2009,Drama
35685,School Days,2009,
35686,Royal Utsav,2009,Historical Drama
35687,Chowrasta Crossroads of Love,2009,Drama
35688,Meri Padosan,2009,Comedy
35689,Sikandar,2009,Social
35690,Sanam Teri Kasam,2009,"Comedy, Romance"
35691,Team - The Force,2009,Action
35692,Kal Kissne Dekha,2009,"Romance, Drama, Social, Comedy"
35693,Zor Lagaa Ke...Haiya!,2009,
35694,Let's Dance,2009,Romance
35695,Paying Guests,2009,Comedy
35696,New York,2009,"Action Thriller, Romance"
35697,Kambakkht Ishq,2009,"Action, comedy, romance"
35698,Sankat City,2009,Dark comedy
35699,Shortkut,2009,Comedy
35700,Jashnn,2009,Musical
35701,Luck,2009,Action thriller
35702,Love Aaj Kal,2009,Romance
35703,Agyaat,2009,Horror
35704,Chal Chalein,2009,Social
35705,Teree Sang,2009,Drama
35706,Kaminey,2009,Drama
35707,Life Partner,2009,"Comedy, romance"
35708,Phir Kabhi,2009,Romance
35709,Daddy Cool,2009,Comedy
35710,Kisaan,2009,Social
35711,Love Khichdi,2009,Comedy
35712,Quick Gun Murugun,2009,Comedy
35713,Toss,2009,Thriller
35714,Yeh Mera India,2009,Social
35715,"Three: Love, Lies, Betrayal",2009,Thriller
35716,Aagey Se Right,2009,Comedy
35717,Chintu Ji,2009,Comedy
35718,Fox,2009,Drama
35719,Aamras,2009,Drama
35720,Baabarr,2009,Action
35722,Vaada Raha,2009,Romance
35723,Dil Bole Hadippa!,2009,"Romantic comedy, sports"
35724,Wanted,2009,"Action, romance"
35725,Blue Oranges,2009,Thriller
35726,What's Your Raashee?,2009,Romantic comedy
35727,Do Knot Disturb,2009,"Comedy, romance"
35728,Wake Up Sid,2009,Romantic comedy
35729,Acid Factory,2009,Action
35730,All the Best: Fun Begins,2009,Comedy
35731,Blue,2009,Action
35732,Main Aurr Mrs Khanna,2009,"Drama, romance"
35733,Bal Ganesh 2,2009,Animation
35734,Fruit and Nut,2009,Comedy
35735,Love Ka Tadka,2009,Romantic comedy
35736,London Dreams,2009,"Musical, social, drama, romance"
35737,Aladin,2009,Fantasy
35738,Ajab Prem Ki Ghazab Kahani,2009,"Comedy, romance"
35739,Jail,2009,Social
35740,Tum Mile,2009,Romance
35741,Aao Wish Karein,2009,Fantasy
35742,Kurbaan,2009,"Thriller, romance"
35743,Shaabash! You Can Do It,2009,"Comedy, thriller, social"
35744,Marega Salaa,2009,Action
35745,De Dana Dan ,2009,Comedy
35746,"Radio
",2009,Musical
35747,"Paa
",2009,"Drama, family"
35748,"Rocket Singh: Salesman of the Year
",2009,Comedy
35749,"Raat Gayi, Baat Gayi?
",2009,Drama
35750,"3 Idiots
",2009,Comedy
35751,"Accident on Hill Road
",2009,Thriller
35762,Dulha Mil Gaya,2010,Romantic Comedy
35763,Pyaar Impossible!,2010,Romantic Comedy
35764,Chance Pe Dance,2010,"Comedy, Romance"
35765,Veer,2010,Epic film
35766,Ishqiya,2010,"Comedy, Crime, Romance"
35767,Rann,2010,Drama
35768,Road to Sangam,2010,Drama
35769,The Hangman,2010,Drama
35770,Striker,2010,Action
35771,My Name Is Khan,2010,Drama
35772,Sukhmani: Hope for Life,2010,Drama
35773,Aakhari Decision,2010,Action
35774,Click,2010,Horror
35775,Toh Baat Pakki!,2010,Comedy
35776,Karthik Calling Karthik,2010,Thriller
35777,Teen Patti,2010,"Drama, Thriller"
35778,Atithi Tum Kab Jaoge?,2010,Comedy
35779,Hello Zindagi,2010,Drama
35780,"Road, Movie",2010,Drama
35781,Rokkk,2010,Thriller
35782,Thanks Maa,2010,Drama
35783,Do Dilon Ke Khel Mein,2010,Romantic Comedy
35784,Hide & Seek,2010,Thriller
35785,Na Ghar Ke Na Ghaat Ke,2010,Comedy
35786,Right Yaaa Wrong,2010,Action
35787,Trump Card,2010,Action/Thriller
35788,Idiot Box,2010,Drama
35789,Lahore,2010,Sports/Social
35790,Love Sex Aur Dhokha,2010,Found footage
35791,Shaapit,2010,horror
35792,Hum Tum Aur Ghost,2010,Comedy
35793,It's a Man's World,2010,Social
35794,Mittal v/s Mittal,2010,Romance
35795,My Friend Ganesha 3,2010,Animation
35796,Prem Kaa Game,2010,Comedy
35797,Well Done Abba,2010,Social
35798,Pankh,2010,Social
35799,Sadiyaan,2010,Romance
35800,Tum Milo Toh Sahi,2010,Social/Drama
35801,Jaane Kahan Se Aayi Hai,2010,Comedy/Romance/Fantasy
35802,Prince - It's Showtime!,2010,Action/Thriller
35803,The Japanese Wife,2010,Romance
35804,Paathshaala,2010,Social
35805,Phoonk 2,2010,Horror
35806,Apartment,2010,Thriller
35807,Bird Idol,2010,Animation
35808,City of Gold,2010,Social
35809,Kuchh Kariye,2010,
35810,Muskurake Dekh Zara,2010,Romantic Comedy
35811,Chase,2010,Action
35812,Housefull,2010,Comedy
35813,Badmaash Company,2010,Romance/Drama
35814,It's a Wonderful Afterlife,2010,Drama
35815,Admissions Open,2010,Drama
35816,Bumm Bumm Bole,2010,Children/Drama
35817,Kushti,2010,Comedy/Romance
35818,Kites,2010,Thriller/Romance
35819,Raajneeti,2010,Drama/Political Thriller
35820,Ek Second... Jo Zindagi Badal De?,2010,Thriller
35821,Raavan,2010,Action/Romance
35822,Krantiveer - The Revolution,2010,Action
35823,Mr. Singh Mrs. Mehta,2010,Drama
35824,I Hate Luv Storys,2010,Romance
35825,Milenge Milenge,2010,Romance
35826,Red Alert: The War Within,2010,Action
35827,Lamhaa,2010,Action
35828,Tere Bin Laden,2010,Comedy
35829,Udaan,2010,Drama
35830,Khatta Meetha,2010,"Comedy, Drama, Romance"
35831,Once Upon a Time in Mumbaai,2010,"Action, Romance, Thriller, Crime"
35832,Aisha,2010,Romance
35833,Help,2010,Horror
35834,Peepli Live,2010,"Political, Comedy"
35835,Lafangey Parindey,2010,Romance
35836,Mr. Bhatti on Chutti,2010,Comedy
35837,Hello Darling,2010,Comedy
35838,Antardwand,2010,Crime
35839,Aashayein,2010,Drama
35840,Soch Lo,2010,"Mystery, Suspense"
35841,We Are Family,2010,"Drama, Romance"
35842,Mallika,2010,Horror
35843,The Film Emotional Atyachar,2010,Drama
35844,Dabangg,2010,Action
35845,Anjaana Anjaani,2010,Romance
35846,Khichdi: The Movie,2010,Comedy
35847,Crook,2010,Thriller
35848,Do Dooni Chaar,2010,Comedy
35849,Aakrosh,2010,Thriller
35850,Pusher,2010,"Action, Drama"
35851,Knock Out,2010,Action
35852,Kajraare,2010,Romance
35853,Ramayana: The Epic,2010,Animation
35854,Hisss,2010,Horror/Thriller
35855,Jhootha Hi Sahi,2010,Romance
35856,Rakta Charitra,2010,Biographical
35857,Dunno Y... Na Jaane Kyon,2010,Romance
35858,Maalik Ek,2010,"Biographical, Animation"
35859,Nakshatra,2010,Romance
35860,Golmaal 3,2010,Comedy
35861,Action Replayy,2010,Comedy
35862,A Flat,2010,Thriller
35863,Ramaa: The Saviour,2010,"Action, Adventure"
35864,Guzaarish,2010,Romance
35865,"Shahrukh Bola ""Khoobsurat Hai Tu""",2010,Thriller
35866,Diwangi Ne Had Kar Di,2010,Romance / Thriller
35867,Allah Ke Banday,2010,Thriller
35868,Break Ke Baad,2010,Romance
35869,Khuda Kasam,2010,Action
35870,Khelein Hum Jee Jaan Sey,2010,Period
35871,Phas Gaye Re Obama,2010,Comedy / Crime
35872,Rakta Charitra 2,2010,Biographical
35873,Band Baaja Baaraat,2010,Drama Romance
35874,No Problem,2010,Comedy
35875,332 Mumbai to India,2010,Thriller
35876,Payback,2010,Thriller
35877,Kaalo,2010,Horror
35878,Mirch,2010,Drama
35879,Tees Maar Khan,2010,Action comedy
35880,Isi Life Mein...!,2010,Drama
35881,Toonpur Ka Super Hero,2010,Animated
35882,Tera Kya Hoga Johnny,2010,Thriller
35883,Ada... A Way of Life,2010,Drama
35894,No One Killed Jessica,2011,Social thriller
35895,Impatient Vivek,2011,Adult/Comedy/Romance
35896,Yamla Pagla Deewana,2011,Comedy/Drama/Action
35897,Turning 30!!!,2011,Adult/Romance/Comedy
35898,Mumbai Mast Kallander,2011,Comedy/Comedy/Comedy
35899,Odyssey of Persistence,2011,Social
35900,Dhobi Ghat,2011,Drama
35901,Hostel,2011,Social
35902,Dil Toh Baccha Hai Ji,2011,Comedy
35903,Yeh Saali Zindagi,2011,Cult
35904,United Six,2011,Action/Thriller
35905,Utt Pataang,2011,Comedy
35906,Patiala House,2011,Family drama
35907,Angel,2011,Drama
35908,Aashiqui.in,2011,Romance
35909,7 Khoon Maaf,2011,Thriller/Black comedy
35910,Kaccha Limbo,2011,Children
35911,Masti Express,2011,Comedy
35912,Tanu Weds Manu,2011,Romance/Drama
35913,Satrangee Parachute,2011,Family
35914,Yeh Faasley,2011,Drama
35915,Happy Husbands,2011,Comedy
35916,Monica,2011,Drama
35917,Game,2011,Mystery/Action
35918,F.A.L.T.U,2011,Satire/Comedy/Teen film
35919,Memories in March,2011,Drama
35920,Thank You,2011,Comedy
35921,Teen Thay Bhai,2011,Drama
35922,Dum Maaro Dum,2011,Thriller
35923,Zokkomon,2011,Superhero/Children
35924,Shor in the City,2011,Drama/Cult
35925,Chalo Dilli,2011,Comedy Road movie
35926,I Am,2011,Social/Drama
35927,Naughty @ 40,2011,Comedy
35928,Luv Ka The End,2011,Teen/Comedy
35929,Haunted � 3D,2011,Horror
35930,Love U...Mr. Kalakaar!,2011,Romance/Comedy
35931,Ragini MMS,2011,Horror/Romance
35932,Shagird,2011,Action/Drama
35933,Stanley Ka Dabba,2011,Children
35934,404,2011,Psychological thriller
35935,Pyaar Ka Punchnama,2011,Romance/Comedy
35936,Kucch Luv Jaisaa,2011,Drama/Comedy
35937,Ready,2011,Comedy
35938,Shaitan,2011,Drama/Thriller
35939,Bheja Fry 2,2011,Comedy
35940,Always Kabhi Kabhi,2011,Romance/Teen
35941,Bhindi Baazaar Inc.,2011,Thriller
35942,Bin Bulaye Baraati,2011,Crime
35943,Double Dhamaal,2011,Comedy
35945,Bbuddah... Hoga Terra Baap,2011,Action
35946,Delhi Belly,2011,Action/Comedy
35947,Murder 2,2011,Psychological thriller
35948,Chillar Party,2011,Children
35949,Zindagi Na Milegi Dobara,2011,Romance/Road
35950,Singham,2011,Action
35951,Khap,2011,Social
35952,Gandhi to Hitler,2011,Biographical
35953,Bubble Gum,2011,Drama
35954,Chala Mussaddi... Office Office,2011,Comedy/Social
35955,I Am Kalam,2011,Drama
35956,Milta Hai Chance By Chance,2011,Comedy/Romance
35957,Warning,2011,Horror
35958,Aarakshan,2011,Social
35959,Phhir,2011,Thriller
35960,Chatur Singh Two Star,2011,Comedy
35961,Not a Love Story,2011,Crime
35962,Sahi Dhandhe Galat Bande,2011,Comedy
35963,Chitkabrey � Shades of Grey,2011,Social
35964,Shabri,2011,Action
35965,Yeh Dooriyan,2011,Romance
35966,Bodyguard,2011,Romance/Action
35967,Mummy Punjabi,2011,Comedy
35968,That Girl in Yellow Boots,2011,Social
35969,Mere Brother Ki Dulhan,2011,Romance/Comedy
35970,Rivaaz,2011,Social
35971,Mausam,2011,Romance
35972,Speedy Singhs,2011,Drama
35973,U R My Jaan,2011,Romance
35974,Force,2011,Action
35975,Hum Tum Shabana,2011,Romance/Comedy
35976,"Saheb, Biwi Aur Gangster",2011,Action/Thriller
35977,Tere Mere Phere,2011,Romantic/Comedy
35978,Chargesheet,2011,Drama/Thriller
35979,Na Jaane Kabse hum hi,2011,Romance
35980,Rascals,2011,Comedy/Action
35981,Love Breakups Zindagi,2011,Romantic
35982,Mujhse Fraaandship Karoge,2011,Comedy/Romance
35983,My Friend Pinto,2011,Romance Comedy Crime
35984,Aazaan,2011,Action/Thriller
35985,Ra.One,2011,Action/Sci-Fi
35986,Tell Me O Kkhuda,2011,Drama
35987,Damadamm!,2011,Comedy
35988,Loot,2011,Comedy
35989,Miley Naa Miley Hum,2011,Romance/Drama
35990,Rockstar,2011,Romance/Drama
35991,Shakal Pe Mat Ja,2011,Comedy
35992,Desi Boyz,2011,Comedy
35993,The Dirty Picture,2011,Drama
35994,Ladies vs Ricky Bahl,2011,Comedy
35995,Jo Hum Chahein,2011,Romance/Drama
35996,Don 2,2011,Action/thriller
36007,Players,2012,Action/Thriller
36008,Chaalis Chauraasi 4084,2012,Comedy/Crime
36009,Ghost,2012,Adult/Horror
36010,Sadda Adda,2012,Comedy
36011,Agneepath,2012,Action/Drama
36012,Gali Gali Chor Hai,2012,Drama
36013,Staying Alive,2012,Social
36014,Love You To Death,2012,Comedy
36015,Ek Main Aur Ekk Tu,2012,Romance/Comedy
36016,Valentine's Night,2012,Adult/Romance/Thriller
36017,Ekk Deewana Tha,2012,Romance
36018,?: A Question Mark,2012,Adult/Horror
36019,Married 2 America,2012,Drama
36020,Jodi Breakers,2012,Romance
36021,Tere Naal Love Ho Gaya,2012,Romance/Comedy
36022,"London, Paris, New York",2012,Romance
36023,Paan Singh Tomar,2012,Crime
36024,Will You Marry Me?,2012,Romance
